"codigo";"nome_ascii";"nivel_ensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"situacao_turma";"convenio";"modalidade_participantes";"campus_turma"
"LET0301";"PRATICA DE LEITURA E PRODUCAO DE TEXTOS I";"GRADUAÇÃO";2017;1;33;"3G4";"2017-02-13";"2017-07-01";"10";"3T3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FPE0087";"LINGUA BRASILEIRA DE SINAIS - LIBRAS";"GRADUAÇÃO";2017;1;35;"2A3";"2017-02-13";"2017-07-01";"06";"35M34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DMP0119";"PROTOZOOLOGIA";"GRADUAÇÃO";2017;1;40;"PAU-BRASIL";"2017-02-13";"2017-07-01";"02A";"35M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"LEM3001";"LINGUA FRANCESA I  BASICO I";"GRADUAÇÃO";2017;1;23;"i-12";"2017-02-13";"2017-07-01";"01";"24M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FPE5040";"TEORIA E PRATICA DA LITERATURA I";"GRADUAÇÃO";2017;1;50;"Prédio da Pedagogia - 306";"2017-02-13";"2017-07-01";"01";"24T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"QUI0312";"QUIMICA EXPERIMENTAL";"GRADUAÇÃO";2017;1;15;"Prédio Química I";"2017-02-13";"2017-07-01";"16";"3T456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0666";"LABORATORIO DE FLUIDOS E TERMODINAMICA";"GRADUAÇÃO";2017;1;20;"Lab. Fluidos e Termodinâmica";"2017-02-13";"2017-07-01";"01";"4T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PSI0082";"PSICOLOGIA APLICADA A ODONTOLOGIA";"GRADUAÇÃO";2017;1;25;"2H10";"2017-02-13";"2017-07-01";"01";"3T3456";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"ECT2103";"CALCULO I";"GRADUAÇÃO";2017;1;140;"ECT - Aud. C";"2017-04-25";"2017-07-01";"03";"2356M56 (25/04/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MOR0023";"HISTOLOGIA III";"GRADUAÇÃO";2017;1;10;"sala dos embriões";"2017-02-13";"2017-07-01";"02A";"35T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DAN0306";"ANTROPOLOGIA DO CORPO E DA SAUDE";"GRADUAÇÃO";2017;1;35;"2F4";"2017-02-13";"2017-07-01";"01";"3T34 5T45";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DTU2049";"GASTRONOMIA E TURISMO";"GRADUAÇÃO";2017;1;50;"VF2";"2017-02-13";"2017-07-01";"01";"35T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0703";"FISICA BASICA III";"GRADUAÇÃO";2017;1;50;"3G4";"2017-02-13";"2017-07-01";"02";"246T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CCA0116";"METODOS E TECNICAS DE PESQUISA";"GRADUAÇÃO";2017;1;30;"SALA 03";"2017-02-13";"2017-07-01";"01";"3M45";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Macaíba"
"PSC0031";"PESQUISA EM DOR OROFACIAL E DISFUNCAO TEMPOROMANDIBULAR";"STRICTO SENSU";2017;1;30;"Departamento de Odontologia da UFRN";"2017-04-27";"2017-06-22";"01";"5M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"DOD0151";"ESTAGIO SUPERVISIONADO EM TBMF";"GRADUAÇÃO";2017;1;31;"DOD";"2017-02-13";"2017-07-01";"01";"6N123 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"EDQ0011";"INSTRUMENTACAO PARA O ENSINO DE QUIMICA III";"GRADUAÇÃO";2017;1;25;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"QUI1002";"ESTAGIO SUPERVISIONADO EM ENSINO DE QUIMICA II";"GRADUAÇÃO";2017;1;20;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"MDM6005";"PELE - EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";2017;1;8;"EMCM, UBS Paraíba e ambulatórios";"2017-02-13";"2017-03-10";"02";"3M123456 4M456  3T12345 (13/02/2017 - 24/02/2017), 4M456 6M12456 (25/02/2017 - 03/03/2017), 3M123456 4M456  3T123456 (04/03/2017 - 10/03/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"PRO1998";"PROJETO DE TRABALHO DE CONCLUSAO DE CURSO";"GRADUAÇÃO";2017;1;51;"4B2";"2017-02-13";"2017-07-01";"01";"3T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DOD0124";"TRAUMATOLOGIA BUCO-MAXILAR-FACIAL";"GRADUAÇÃO";2017;1;31;"DOD";"2017-02-13";"2017-07-01";"01";"5M2345 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DOD0127";"CLINICA INTEGRADA NIVEL V";"GRADUAÇÃO";2017;1;8;"DOD";"2017-02-13";"2017-07-01";"02";"2345T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MED1002";"PROGRAMA DE TUTORIA-MENTORING II";"GRADUAÇÃO";2017;1;46;"HUOL";"2017-02-13";"2017-07-01";"01";"7N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MDM6006";"ENVELHECIMENTO E SAUDE - EIXO TUTORIAL";"GRADUAÇÃO";2017;1;8;"EMCM 2º andar Sala 211";"2017-03-13";"2017-04-07";"01";"25M23456 4M23 (13/03/2017 - 07/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM6004";"PELE - EIXO TUTORIAL";"GRADUAÇÃO";2017;1;8;"EMCM 2º andar Sala 211";"2017-02-13";"2017-03-10";"01";"25M123456 4M123 (13/02/2017 - 10/03/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM6008";"SAUDE DA CRIANCA - EIXO TUTORIAL";"GRADUAÇÃO";2017;1;8;"EMCM 2º andar Sala 211";"2017-05-08";"2017-06-23";"01";"25M23456 4M23 (08/05/2017 - 23/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"DOD0125";"ODONTOLOGIA LEGAL";"GRADUAÇÃO";2017;1;31;"DOD";"2017-02-13";"2017-07-01";"01";"3M234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MDM0037";"PLANTOES EM ATENCAO MATERNO-INFANTIL 2";"GRADUAÇÃO";2017;1;40;"Hospital do Seridó";"2017-03-06";"2017-06-17";"01";"5N1234 (06/03/2017 - 17/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Caicó"
"DOD0123";"CIRURGIA BUCO-MAXILO FACIAL II";"GRADUAÇÃO";2017;1;10;"DOD";"2017-02-13";"2017-07-01";"02";"2M2345 4M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DOD0126";"DISFUNCAO TEMPOROMANDIBULAR E DOR OROFACIAL";"GRADUAÇÃO";2017;1;32;"DOD";"2017-02-13";"2017-07-01";"01";"4M45";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Currais Novos"
"MDM6007";"ENVELHECIMENTO E SAUDE - EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";2017;1;8;"EMCM, UBS, equipamentos sociais e comunidade";"2017-03-13";"2017-04-07";"02";"3M451236 4M45  3T2345 (13/03/2017 - 07/04/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Caicó"
"MDM6009";"SAUDE DA CRIANCA - EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";2017;1;8;"EMCM, UBS, equipamentos sociais e comunidade";"2017-05-08";"2017-06-23";"02";"3M451236 4M45  3T2345 (08/05/2017 - 23/06/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Caicó"
"MDM6600";"VIVENCIA INTEGRADA NA COMUNIDADE 6";"GRADUAÇÃO";2017;1;40;"Rede de saúde de Caicó, Santa Cruz e Currais Novos";"2017-04-10";"2017-05-05";"01";"23456M2345 (10/04/2017 - 05/05/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Caicó"
"CST2170.1";"ATENCAO FISIOTERAPEUTICA EM NEUROLOGIA I";"GRADUAÇÃO";2017;1;12;"Atenção Básica";"2017-04-11";"2017-05-16";"02";"3M234 (11/04/2017 - 16/05/2017)";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Santa Cruz"
"ELE0611";"TOPICOS ESPECIAIS EM CONTROLE ANALOGICO";"GRADUAÇÃO";2017;1;30;"4C2";"2017-02-13";"2017-07-01";"01";"24M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DCS0041";"SEMINARIO TEMATICO DE POLITICA I";"GRADUAÇÃO";2017;1;40;"IIE4";"2017-02-13";"2017-07-01";"01";"3M3456";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"EEN1018";"INFORMACOES EM SAUDE";"GRADUAÇÃO";2017;1;50;"ESCOLA DE SAÚDE - SALA 21";"2017-02-14";"2017-03-16";"01";"35N1234 (14/02/2017 - 16/03/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"COM0105";"COMUNICACAO E MARKETING";"GRADUAÇÃO";2017;1;50;"DECOM - SALA 05";"2017-02-13";"2017-07-01";"01";"24T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"COM0117";"GESTAO EM COMUNICACAO";"GRADUAÇÃO";2017;1;40;"DECOM - SALA 09";"2017-02-13";"2017-07-01";"01";"2N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"EEN1017";"EPIDEMIOLOGIA E VIGILANCIA EM SAUDE";"GRADUAÇÃO";2017;1;50;"ESCOLA DE SAÚDE - SALA 21";"2017-02-13";"2017-04-10";"01";"246N1234 (13/02/2017 - 10/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DGD0045";"ESPACO, TECNOLOGIA E GLOBALIZACAO";"GRADUAÇÃO";2017;1;10;"MULTIPOLO";"2017-02-13";"2017-07-01";"01";"";"";"t";1;"";"f";"ABERTA";"";"A Distância";""
"EEN1016";"BIOESTATISTICA";"GRADUAÇÃO";2017;1;50;"ESCOLA DE SAÚDE - SALA 21";"2017-03-21";"2017-06-08";"01";"35N1234 (21/03/2017 - 08/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"EEN1020";"PRATICAS INTEGRADAS DE GESTAO NA SAUDE II";"GRADUAÇÃO";2017;1;50;"ESCOLA DE SAÚDE - SALA 21";"2017-03-20";"2017-05-24";"01";"2345T234 (20/03/2017 - 24/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1024";"FUNDAMENTOS DE BIOINFORMATICA";"GRADUAÇÃO";2017;1;40;"IMD - sala A307";"2017-02-17";"2017-06-30";"02";"6M3456 (17/02/2017 - 30/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0603";"INTRODUCAO AO ELETROMAGNETISMO";"GRADUAÇÃO";2017;1;35;"PROIN";"2017-02-13";"2017-07-01";"04";"35T12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DBF3003";"BIOFISICA";"GRADUAÇÃO";2017;1;50;"Laboratório de Biofísica - Aulas Teóricas.";"2017-02-13";"2017-07-01";"01A";"35N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PEC5045";"ATIVIDADE ESPECIAL COLETIVA ESTAGIO SUPERVISIONADO DE FORMACAO DE PROFESSORES  III";"GRADUAÇÃO";2017;1;50;"SALA 301 DO BLOCO CE";"2017-02-13";"2017-07-01";"01";"4T1234 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2414";"ELETRICIDADE APLICADA";"GRADUAÇÃO";2017;1;25;"ECT - Sala 2";"2017-02-13";"2017-07-01";"02D";"35M34  3T34 (13/02/2017 - 31/03/2017), 35M34 (01/04/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PEC5066";"HISTORIA E CULTURA INDIGENA, AFRICANA E AFRO-BRASILEIRA";"GRADUAÇÃO";2017;1;50;"SALA 302 DO BLOCO CE";"2017-02-13";"2017-07-01";"01";"4N1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DCS0341";"SOCIOLOGIA DAS ORGANIZACOES";"GRADUAÇÃO";2017;1;50;"IIB1";"2017-02-13";"2017-07-01";"01";"46M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"IMD0705";"PRINCIPIOS DE LEGISLACAO APLICAVEIS A TECNOLOGIA DA INFORMACAO E COMUNICACAO DE DADOS";"GRADUAÇÃO";2017;1;60;"A308";"2017-02-13";"2017-07-01";"01";"3N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"HIS0025";"ARQUIVISTICA HISTORICA";"GRADUAÇÃO";2017;1;30;"2G3";"2017-02-13";"2017-07-01";"01";"24M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEF0034";"ECOTURISMO E EDUCACAO";"GRADUAÇÃO";2017;1;50;"Sala de Aula 9";"2017-02-13";"2017-07-01";"01";"24N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0743";"LABORATORIO BASICO DE ELETROMAGNETISMO";"GRADUAÇÃO";2017;1;20;"Lab. Bas. de Eletromagnetismo";"2017-02-13";"2017-07-01";"01";"3N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DGN0121";"ERGONOMIA DO PRODUTO I";"GRADUAÇÃO";2017;1;40;"DEART - SALA R";"2017-02-13";"2017-07-01";"01";"6T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CSH0495";"CONFLITO E NEGOCIACAO NO TRABALHO";"GRADUAÇÃO";2017;1;50;"UFRN CERES Currais Novos";"2017-02-13";"2017-07-01";"01";"23T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Currais Novos"
"PSI2005";"ESTAGIO BASICO III";"GRADUAÇÃO";2017;1;25;"2H3";"2017-02-13";"2017-07-01";"02";"3T12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PAT0023";"PATOLOGIA GERAL PARA FARMACIA";"GRADUAÇÃO";2017;1;32;"Departamento de patologia";"2017-02-13";"2017-07-01";"04";"3T123";"Turma clonada a partir da turma 2017.1 - PAT0023 T02";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MTR0352";"MATERIAS-PRIMAS CERAMICAS";"GRADUAÇÃO";2017;1;20;"4F1";"2017-02-13";"2017-07-01";"01";"24T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DPR0207";"DIREITO CIVIL VIII";"GRADUAÇÃO";2017;1;53;"1A3";"2017-02-13";"2017-07-01";"02";"26M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DBF0207";"FARMACOLOGIA APLICADA III";"GRADUAÇÃO";2017;1;40;"Anfiteatro do DBF";"2017-02-13";"2017-07-01";"01";"6T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FPE5008";"FUNDAMENTOS PSICOLOGICOS DA EDUCACAO II";"GRADUAÇÃO";2017;1;50;"Prédio da Pedagogia - 304";"2017-02-13";"2017-07-01";"01";"4T1234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FPE5011";"APRENDIZAGEM E DESENVOLVIMENTO DA LINGUAGEM";"GRADUAÇÃO";2017;1;50;"Prédio da Pedagogia - 305";"2017-02-13";"2017-07-01";"01";"2T3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CSH0503";"ADMINISTRACAO E GERENCIA DE VENDAS";"GRADUAÇÃO";2017;1;50;"UFRN Campus de Currais Novos";"2017-02-13";"2017-07-01";"02";"3N34 4N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Currais Novos"
"DCO1009";"SISTEMAS DE TELECOMUNICACOES I";"GRADUAÇÃO";2017;1;35;"4B3";"2017-02-13";"2017-07-01";"01";"2N12 4N34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DCO1014";"COMUNICACOES OPTICAS";"GRADUAÇÃO";2017;1;25;"4C4";"2017-02-13";"2017-07-01";"01";"3N34 4N12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0734";"NOVAS CONCEPCOES DO ENSINO DE FISICA";"GRADUAÇÃO";2017;1;35;"PROIN";"2017-02-13";"2017-07-01";"01";"5N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ART0145";"EXPRESSAO CORPORAL I";"GRADUAÇÃO";2017;1;22;"DEART - SALA 1";"2017-02-13";"2017-07-01";"02";"4M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ART0153";"EXPRESSAO VOCAL I";"GRADUAÇÃO";2017;1;21;"DEART - SALA 22";"2017-02-13";"2017-07-01";"01";"2M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CST2064";"PROCESSOS BIOFISICOS VITAIS";"GRADUAÇÃO";2017;1;48;"Sala 08";"2017-02-13";"2017-07-01";"01";"35M45";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Santa Cruz"
"DPR0215";"DIREITO DO TRABALHO I";"GRADUAÇÃO";2017;1;53;"1A1";"2017-02-13";"2017-07-01";"04";"35M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ACT0064.1";"PARASITOLOGIA CLINICA - PRATICA";"GRADUAÇÃO";2017;1;9;"Lab de Parasitologia Clínica";"2017-02-13";"2017-07-01";"03";"2M2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEQ0509";"TERMODINAMICA DO EQUILIBRIO";"GRADUAÇÃO";2017;1;40;"4I4";"2017-02-13";"2017-07-01";"01";"35M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DEQ0519";"TERMODINAMICA EXPERIMENTAL II";"GRADUAÇÃO";2017;1;20;"TERMODINAMICA EXPERIMENTAL I E II (NTI))";"2017-02-13";"2017-07-01";"02";"6M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MUS2401";"HISTORIA DA MUSICA";"GRADUAÇÃO";2017;1;40;"Sala 23";"2017-02-13";"2017-07-01";"01";"25M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ART0151";"EXPRESSAO CORPORAL III";"GRADUAÇÃO";2017;1;20;"DEART - SALA 1";"2017-02-13";"2017-07-01";"02";"6M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CAC0001";"CALCULO I APLICADO AS CIENCIAS ATMOSFERICAS";"GRADUAÇÃO";2017;1;70;"Setor 3/ Sala 3C3";"2017-02-13";"2017-07-01";"01";"246T56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MMU0026";"DOCENCIA ASSISTIDA";"STRICTO SENSU";2017;1;1;"A definir";"2017-02-16";"2017-07-01";"12";"6T34";"Turma cadastrada para Carlos Henrique";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MMU0015";"ESTUDOS EM CRIACAO E PERFORMANCE III";"STRICTO SENSU";2017;1;2;"Sala 07 Escola de Musica";"2017-02-16";"2017-07-01";"03";"5M234";"Turma cadastrada para Carlos Henrique e Pedro Henrique";"f";1;"";"f";"ABERTA";"";"Presencial";""
"MMU0004";"ORIENTACAO DE PESQUISA I";"STRICTO SENSU";2017;1;1;"Sala 07 Escola de Musica";"2017-02-16";"2017-07-01";"13";"6T1";"Turma cadastrada para Carlos Henrique";"f";1;"";"f";"ABERTA";"";"Presencial";""
"FAR0009";"FARMACOLOGIA APLICADA";"GRADUAÇÃO";2017;1;19;"Faculdade de Farmácia";"2017-02-13";"2017-07-01";"01A";"2345M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"CAC3001";"INFORMATICA BASICA APLICADA AS CIENCIAS ATMOSFERICAS";"GRADUAÇÃO";2017;1;55;"Setor 3/ Sala 3H4";"2017-02-13";"2017-07-01";"01";"35T34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1004";"BIOFISICA NEURAL";"GRADUAÇÃO";2017;1;40;"ECT - Sala 08";"2017-04-26";"2017-06-28";"01";"24T56 (26/04/2017 - 28/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1018";"DESENVOLVIMENTO DO SISTEMA NERVOSO";"GRADUAÇÃO";2017;1;40;"ECT - Sala 08";"2017-03-23";"2017-04-25";"01";"35T1234 (23/03/2017 - 25/04/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1043";"GENETICA DO COMPORTAMENTO ANIMAL";"GRADUAÇÃO";2017;1;40;"Instituto do Cérebro";"2017-05-18";"2017-06-29";"01";"35M234 (18/05/2017 - 29/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1003";"SEMINARIOS EM NEUROCIENCIA";"GRADUAÇÃO";2017;1;40;"Instituto do Cérebro";"2017-02-17";"2017-06-30";"01";"6M56 (17/02/2017 - 30/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ICE1005";"SINALIZACAO NEURONAL";"GRADUAÇÃO";2017;1;40;"Instituto do Cérebro";"2017-02-13";"2017-05-15";"01";"24M234 (13/02/2017 - 15/05/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FPE5027";"GESTAO E COORDENACAO PEDAGOGICA";"GRADUAÇÃO";2017;1;50;"Prédio da Pedagogia - 404";"2017-02-13";"2017-07-01";"02";"5N1234 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"PGEL055";"LEITURAS ORIENTADAS EM LINGUISTICA TEORICA E DESCRITIVA V";"STRICTO SENSU";2017;1;3;"Sala do orientador";"2017-03-06";"2017-07-14";"04";"2T2";"";"f";1;"";"f";"ABERTA";"";"Presencial";""
"GEO0424";"GEOLOGIA DAS BACIAS SEDIMENTARES BRASILEIRAS";"GRADUAÇÃO";2017;1;10;"Depto. Geofísica - Módulo Reuni - Sala 2";"2017-02-13";"2017-07-01";"01";"2T2345";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"MAT0340";"CALCULO FUNDAMENTAL I";"GRADUAÇÃO";2017;1;65;"3A2";"2017-02-13";"2017-07-01";"02";"246M12";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FIS0601";"INTRODUCAO A MECANICA";"GRADUAÇÃO";2017;1;51;"3C1";"2017-02-13";"2017-07-01";"04";"246M34";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FST0046.1";"FISIOTERAPIA NEUROLOGICA - PRATICA";"GRADUAÇÃO";2017;1;10;"dfst";"2017-04-02";"2017-06-30";"01";"35M2345 (02/04/2017 - 30/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FST0046.1";"FISIOTERAPIA NEUROLOGICA - PRATICA";"GRADUAÇÃO";2017;1;10;"dfst";"2017-04-02";"2017-06-30";"02";"35M2345 (02/04/2017 - 30/06/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2305";"PRATICA DE LEITURA EM INGLES";"GRADUAÇÃO";2017;1;100;"ECT - Sala 1";"2017-02-13";"2017-07-01";"01";"2M34 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DAT0110";"DESENHO EM COMPUTADOR I";"GRADUAÇÃO";2017;1;20;"DEART - SALA 18";"2017-02-13";"2017-07-01";"02";"2M3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"DAT0147";"PRODUCAO TRIDIMENSIONAL I";"GRADUAÇÃO";2017;1;20;"DEART - SALA D";"2017-02-13";"2017-07-01";"02";"6M3456 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"ECT2104";"QUIMICA GERAL";"GRADUAÇÃO";2017;1;28;"ECT - Aud. C";"2017-02-13";"2017-07-01";"04A";"3T56  25N12 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"QUI0342";"ORGANICA II";"GRADUAÇÃO";2017;1;50;"3F5";"2017-02-13";"2017-07-01";"01";"35M56";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"LET0301";"PRATICA DE LEITURA E PRODUCAO DE TEXTOS I";"GRADUAÇÃO";2017;1;30;"A definir";"2017-02-13";"2017-07-01";"04";"3N1234";"";"f";1;"";"f";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"FON0020";"ATUACAO FONOAUDIOLOGICA NAS ALTERACOES DE MOTRICIDADE OROFACIAL II";"GRADUAÇÃO";2017;1;20;"DEPFONO - prédio de aulas";"2017-02-13";"2017-07-01";"01A";"2M234";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FON0021";"ATUACAO FONOAUDIOLOGICA NO CANCER DE CABECA E PESCOCO";"GRADUAÇÃO";2017;1;20;"DEPFONO - prédio de aulas";"2017-02-13";"2017-07-01";"01A";"5M234 (13/02/2017 - 01/07/2017)";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"SSO0077";"TOPICO ESPECIAL EM FUNDAMENTOS DO SERVICO SOCIAL";"GRADUAÇÃO";2017;1;51;"IB3";"2017-02-13";"2017-07-01";"01";"2T564";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FON0028";"ATUACAO FONOAUDIOLOGICA NAS ALTERACOES DE LEITURA E ESCRITA";"GRADUAÇÃO";2017;1;23;"DEPFONO - prédio de aulas";"2017-02-13";"2017-07-01";"01A";"3M456 4M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
"FON0029";"ATUACAO FONOAUDIOLOGICA NAS DISARTROFONIAS";"GRADUAÇÃO";2017;1;20;"DEPFONO - prédio de aulas";"2017-02-13";"2017-07-01";"01A";"2M5 3M23";"";"f";1;"";"f";"ABERTA";"";"Presencial";"Campus Central"
